0,67030.428992
3600,67030.428992
7200,67030.428992
10800,67030.428992
14400,55515.428992
18000,375775.922555908
21600,340839.368391723
25200,403053.851832164
28800,468861.19585118
32400,469304.169772008
36000,469122.710838888
39600,437444.678414236
43200,437656.604051708
46800,450910.930305448
50400,469429.212754508
54000,478629.765971388
57600,454456.480225996
61200,373429.032807696
64800,57750.563052
68400,76942.2297187
72000,75280.509428
75600,75280.509428
79200,69780.455804
82800,67030.428992
