0,149
60,7360
120,14918
180,51747
240,74167
300,68682
360,62104
420,65224
480,55866
540,47379
600,64816
660,62457
720,57904
780,59431
840,56725
900,44866
960,36380
1020,30082
1080,36330
1140,34561
1200,25636
1260,12744
1320,7590
