277200,0.163787411,0.1149
280800,0.206557205,0.15344
284400,0.207426743,0.16076
288000,0.25266617,0.17864
291600,0.265204025,0.18973
295200,0.332831259,0.18961
298800,0.323745427,0.18215
302400,0.323757187,0.18219
306000,0.320061361,0.17932
309600,0.232020218,0.16297
313200,0.225987079,0.15719
316800,0.228763925,0.15755
320400,0.238301479,0.16392
324000,0.331496525,0.1849
327600,0.32457179,0.17885
331200,0.299278575,0.1561
334800,0.291415965,0.14846
338400,0.211346031,0.13765
342000,0.174067446,0.10481
345600,0.166588357,0.12016
349200,0.149688636,0.10538
352800,0.125371517,0.08476
356400,0.114728186,0.07572
360000,0.119000611,0.07916
363600,0.138385439,0.09494
367200,0.225580478,0.16896
370800,0.262779541,0.2058
374400,0.290491511,0.21073
378000,0.292892288,0.21343
381600,0.355697417,0.20878
385200,0.348343163,0.20234
388800,0.345648315,0.19942
392400,0.34263054,0.19697
396000,0.271420183,0.19523
399600,0.277267295,0.19948
403200,0.286094042,0.20565
406800,0.29158928,0.21073
410400,0.377890673,0.22444
414000,0.408580973,0.24995
417600,0.399049429,0.24146
421200,0.372088154,0.2185
424800,0.290242206,0.20714
428400,0.283568727,0.19973
432000,0.273968617,0.20671
435600,0.27437766,0.20361
439200,0.260047075,0.1911
442800,0.247786472,0.18038
446400,0.235251424,0.16977
450000,0.265431776,0.19384
453600,0.274399613,0.20375
457200,0.285482494,0.2157
460800,0.28853765,0.21904
464400,0.282623385,0.21973
468000,0.272527991,0.21463
471600,0.262935321,0.20763
475200,0.259462779,0.20473
478800,0.259124348,0.20416
482400,0.2503114,0.19649
486000,0.245508573,0.18962
489600,0.261180425,0.20176
493200,0.284001619,0.22186
496800,0.347922322,0.27306
500400,0.352089134,0.27804
504000,0.31888818,0.25127
507600,0.292355426,0.22946
511200,0.276923285,0.21607
514800,0.272246646,0.20973
518400,0.281470549,0.21335
522000,0.254674199,0.18872
525600,0.244389682,0.17976
529200,0.227463541,0.1648
532800,0.22530276,0.1627
536400,0.226356454,0.16491
540000,0.225439086,0.16517
543600,0.276047921,0.21562
547200,0.329122107,0.24336
550800,0.33597059,0.24947
554400,0.39201037,0.23952
558000,0.383694943,0.23195
561600,0.364744255,0.2159
565200,0.359730853,0.21143
568800,0.285332081,0.20655
572400,0.290132872,0.20974
576000,0.303086752,0.21973
579600,0.332493846,0.24331
583200,0.42283361,0.2595
586800,0.410278108,0.24947
590400,0.404240887,0.24332
594000,0.405339867,0.24341
597600,0.328148759,0.23536
601200,0.304505534,0.21477
604800,0.347825171,0.26923
608400,0.314428598,0.23708
612000,0.292016426,0.21528
615600,0.288608973,0.21089
619200,0.276727713,0.20023
622800,0.276125953,0.19938
626400,0.274281552,0.20077
630000,0.280590256,0.20856
633600,0.284146886,0.21562
637200,0.295869803,0.23073
640800,0.289818946,0.22865
644400,0.27362167,0.21504
648000,0.263916127,0.20626
651600,0.239429062,0.1846
655200,0.221515251,0.16925
658800,0.214721306,0.16253
662400,0.217443583,0.16146
666000,0.249059995,0.18959
669600,0.267871862,0.20639
673200,0.26997053,0.20973
676800,0.269944847,0.20973
680400,0.269999282,0.2091
684000,0.243488258,0.18503
687600,0.199534495,0.14767
691200,0.161244796,0.10895
694800,0.14055763,0.08938
698400,0.12935456,0.08
702000,0.10082615,0.05519
705600,0.090103333,0.04558
709200,0.094504843,0.04826
712800,0.123579788,0.0742
716400,0.140438985,0.08953
720000,0.157191154,0.10452
723600,0.192045298,0.13977
727200,0.18827789,0.13991
730800,0.163060468,0.11981
734400,0.102186738,0.06968
738000,0.102172146,0.06966
741600,0.087972525,0.05783
745200,0.036349411,0.01389
748800,0.136044661,0.0924
752400,0.217435844,0.16002
756000,0.271742654,0.20776
759600,0.306965634,0.23956
763200,0.295628358,0.23055
766800,0.275388778,0.21384
770400,0.278986029,0.21561
774000,0.251282124,0.19137
777600,0.262583152,0.19596
781200,0.227988681,0.16507
784800,0.220687142,0.15895
788400,0.222041434,0.15938
792000,0.222812396,0.16021
795600,0.23849378,0.1728
799200,0.263709544,0.19983
802800,0.287757232,0.22796
806400,0.320993834,0.23443
810000,0.326440759,0.23973
813600,0.392635369,0.23849
817200,0.380143993,0.22811
820800,0.372892484,0.22222
824400,0.365215333,0.21572
828000,0.283975511,0.20571
831600,0.278819578,0.20069
835200,0.30679273,0.2227
838800,0.347179378,0.2557
842400,0.453917515,0.28609
846000,0.464317811,0.29471
849600,0.432727306,0.26717
853200,0.403783218,0.24196
856800,0.304877841,0.21676
860400,0.284009795,0.19867
864000,0.271367653,0.20993
867600,0.262803656,0.20191
871200,0.257571452,0.19733
874800,0.252257752,0.19255
878400,0.254892392,0.19452
882000,0.265916855,0.20387
885600,0.28092614,0.21873
889200,0.285835473,0.22811
892800,0.337721178,0.24955
896400,0.336950956,0.24958
900000,0.395702297,0.24207
903600,0.358786699,0.21193
907200,0.352506859,0.20675
910800,0.352209361,0.20664
914400,0.283271188,0.20645
918000,0.284133159,0.20645
921600,0.291956009,0.21167
925200,0.330707055,0.24209
928800,0.422526477,0.25968
932400,0.424908134,0.26164
936000,0.426536559,0.26233
939600,0.406357368,0.24464
943200,0.316681215,0.2272
946800,0.299024822,0.21136
950400,0.252567013,0.19623
954000,0.242357212,0.18682
957600,0.239971939,0.18397
961200,0.234510946,0.17925
964800,0.232982738,0.17788
968400,0.246664003,0.1898
972000,0.237684058,0.18492
975600,0.251551681,0.19994
979200,0.297343565,0.21667
982800,0.282574859,0.20501
986400,0.344204849,0.19944
990000,0.340616661,0.19639
993600,0.341335415,0.19665
997200,0.342055393,0.19715
1000800,0.272986923,0.19714
1004400,0.276451715,0.19933
1008000,0.278136378,0.19992
1011600,0.310782318,0.22663
1015200,0.415281028,0.25446
1018800,0.421939445,0.2609
1022400,0.412672486,0.25264
1026000,0.376953405,0.22215
1029600,0.297301684,0.21297
1033200,0.282894663,0.19992
1036800,0.244566374,0.18968
1040400,0.245443822,0.18841
1044000,0.245662732,0.1875
1047600,0.240191214,0.18251
1051200,0.24514029,0.18629
1054800,0.244018961,0.18711
1058400,0.246502627,0.19266
1062000,0.275437866,0.21987
1065600,0.309586504,0.22648
1069200,0.309084267,0.22645
1072800,0.369032375,0.21992
1076400,0.364751851,0.21599
1080000,0.361850134,0.21362
1083600,0.362083033,0.21363
1087200,0.292979935,0.21344
1090800,0.294028026,0.21359
1094400,0.302857661,0.21979
1098000,0.315154077,0.22924
1101600,0.42117899,0.25905
1105200,0.425478232,0.26263
1108800,0.413206116,0.2521
1112400,0.387417855,0.22974
1116000,0.303653999,0.21733
1119600,0.293169642,0.20771
1123200,0.262334533,0.20457
1126800,0.257811167,0.19903
1130400,0.254540548,0.19554
1134000,0.250594396,0.19183
1137600,0.250463238,0.19156
1141200,0.255152577,0.19671
1144800,0.262759342,0.20578
1148400,0.256908101,0.20493
1152000,0.287493038,0.2088
1155600,0.285567161,0.20753
1159200,0.344427791,0.19972
1162800,0.323778329,0.18233
1166400,0.321341495,0.18006
1170000,0.322123159,0.18039
1173600,0.253244327,0.18004
1177200,0.256635488,0.18225
1180800,0.279033384,0.20007
1184400,0.290657589,0.2088
1188000,0.380387811,0.22534
1191600,0.390615073,0.23338
1195200,0.392518743,0.23474
1198800,0.381715256,0.22528
1202400,0.302639423,0.21635
1206000,0.290787334,0.2056
1209600,0.286336694,0.22174
1213200,0.280740893,0.21465
1216800,0.276218462,0.20922
1220400,0.261407678,0.19634
1224000,0.25755693,0.19266
1227600,0.259802393,0.19467
1231200,0.265112752,0.20063
1234800,0.28322578,0.21694
1238400,0.287551199,0.2235
1242000,0.286872364,0.22563
1245600,0.279469201,0.22217
1249200,0.26960699,0.21465
1252800,0.262243957,0.20816
1256400,0.251886127,0.19973
1260000,0.256250463,0.20282
1263600,0.270903566,0.21371
1267200,0.278888029,0.21838
1270800,0.296711885,0.23149
1274400,0.339663185,0.26685
1278000,0.331754044,0.26124
1281600,0.309714361,0.2435
1285200,0.29149474,0.22768
1288800,0.285121992,0.22244
1292400,0.278805971,0.21673
1296000,0.292174364,0.22565
1299600,0.28361141,0.21571
1303200,0.27518849,0.20735
1306800,0.26391128,0.19695
1310400,0.251804449,0.18643
1314000,0.251557123,0.18633
1317600,0.263840876,0.19774
1321200,0.262565769,0.19981
1324800,0.260285166,0.19977
1328400,0.26243241,0.20459
1332000,0.259005362,0.20423
1335600,0.257843764,0.20416
1339200,0.25923342,0.20488
1342800,0.246337433,0.19475
1346400,0.242957862,0.19163
1350000,0.250751952,0.19665
1353600,0.257959957,0.20075
1357200,0.286228404,0.22249
1360800,0.32787629,0.25715
1364400,0.337734556,0.26509
1368000,0.327405204,0.25686
1371600,0.31597796,0.24793
1375200,0.292206229,0.22827
1378800,0.272931312,0.21257
1382400,0.323782342,0.25115
1386000,0.316032585,0.24135
1389600,0.305118962,0.2315
1393200,0.2847238,0.21392
1396800,0.277278206,0.20877
1400400,0.292577417,0.22186
1404000,0.316875547,0.2486
1407600,0.338242432,0.27122
1411200,0.355169938,0.26384
1414800,0.342044839,0.2534
1418400,0.394710961,0.24079
1422000,0.388123675,0.23536
1425600,0.387927795,0.23536
1429200,0.387655603,0.23489
1432800,0.31711838,0.23376
1436400,0.312183727,0.22884
1440000,0.320123386,0.23474
1443600,0.337361746,0.24836
1447200,0.42645235,0.26394
1450800,0.452936903,0.28537
1454400,0.443983211,0.27665
1458000,0.421579698,0.25724
1461600,0.342393891,0.24829
1465200,0.321273118,0.22933
1468800,0.274897669,0.21363
1472400,0.263967608,0.20317
1476000,0.261722102,0.20022
1479600,0.254942956,0.19428
1483200,0.25453938,0.19378
1486800,0.266846327,0.20473
1490400,0.285772775,0.22388
1494000,0.284598648,0.22774
1497600,0.32016009,0.23537
1501200,0.315057578,0.23173
1504800,0.370239827,0.22122
1508400,0.365353483,0.21731
1512000,0.364303315,0.2166
1515600,0.364079211,0.2166
1519200,0.293843058,0.21529
1522800,0.290998543,0.21212
1526400,0.299611823,0.21794
1530000,0.317064864,0.23166
1533600,0.415058653,0.25468
1537200,0.437624322,0.2721
1540800,0.422392391,0.25919
1544400,0.399874571,0.23996
1548000,0.314326823,0.22579
1551600,0.300988662,0.21344
1555200,0.285534229,0.22291
1558800,0.277152588,0.21444
1562400,0.263575647,0.20211
1566000,0.252601306,0.19277
1569600,0.246867046,0.18793
1573200,0.253391771,0.1944
1576800,0.283323174,0.22254
1580400,0.283317667,0.22668
1584000,0.323803817,0.23887
1587600,0.31319231,0.23058
1591200,0.363913967,0.21591
1594800,0.353640629,0.20729
1598400,0.353997995,0.20725
1602000,0.353481568,0.20663
1605600,0.252429645,0.18004
1609200,0.252403925,0.17937
1612800,0.258483162,0.18393
1616400,0.299644592,0.21737
1620000,0.394936153,0.23783
1623600,0.420193817,0.25951
1627200,0.414154372,0.25394
1630800,0.37662313,0.22205
1634400,0.291729044,0.20854
1638000,0.271452487,0.19082
1641600,0.251494669,0.19353
1645200,0.243450532,0.18475
1648800,0.238021948,0.17908
1652400,0.228794052,0.17096
1656000,0.224973806,0.1677
1659600,0.233687851,0.17598
1663200,0.239801191,0.18466
1666800,0.260198108,0.20591
1670400,0.299625394,0.21783
1674000,0.29732643,0.21631
1677600,0.352572555,0.20591
1681200,0.327451147,0.18471
1684800,0.312271754,0.17217
1688400,0.311839759,0.17155
1692000,0.232530895,0.16284
1695600,0.230307514,0.16042
1699200,0.235180856,0.16378
1702800,0.282531396,0.20218
1706400,0.368641208,0.21524
1710000,0.397007032,0.23911
1713600,0.374668794,0.22036
1717200,0.361956839,0.20874
1720800,0.265643155,0.18624
1724400,0.254680158,0.17617
1728000,0.233853277,0.17975
1731600,0.216264263,0.16313
1735200,0.212198284,0.15931
1738800,0.206583646,0.1547
1742400,0.206707456,0.15467
1746000,0.211387517,0.1592
1749600,0.211081774,0.16136
1753200,0.234421499,0.18473
1756800,0.28292493,0.20495
1760400,0.281318045,0.20392
1764000,0.325919466,0.1843
1767600,0.300517541,0.1627
1771200,0.298903795,0.16125
1774800,0.299635609,0.16153
1778400,0.230299343,0.16083
1782000,0.229580456,0.15973
1785600,0.234385566,0.1627
1789200,0.260973105,0.1844
1792800,0.357052873,0.20573
1796400,0.367776118,0.21428
1800000,0.367680223,0.21428
1803600,0.362304282,0.20917
1807200,0.284513383,0.20129
1810800,0.265127016,0.18457
1814400,0.250786838,0.19255
1818000,0.232746357,0.17473
1821600,0.225438034,0.16819
1825200,0.224908633,0.16663
1828800,0.225773556,0.16673
1832400,0.226488618,0.16773
1836000,0.226476936,0.16967
1839600,0.223710382,0.16967
1843200,0.218942147,0.16871
1846800,0.232902358,0.18203
1850400,0.237715951,0.188
1854000,0.231801686,0.18373
1857600,0.232614067,0.18412
1861200,0.240955669,0.19075
1864800,0.240015291,0.18972
1868400,0.243069986,0.19123
1872000,0.248011729,0.19364
1875600,0.262644969,0.20472
1879200,0.291052604,0.22718
1882800,0.31240863,0.24503
1886400,0.290172044,0.22751
1890000,0.271506036,0.21173
1893600,0.26041564,0.20273
1897200,0.254374314,0.19673
1900800,0.257165852,0.19687
1904400,0.250484934,0.18973
1908000,0.249522872,0.18763
1911600,0.24122589,0.17946
1915200,0.241406791,0.17877
1918800,0.241950713,0.17922
1922400,0.240027011,0.17965
1926000,0.249730089,0.18947
1929600,0.248501998,0.18954
1933200,0.251204702,0.19487
1936800,0.248091302,0.19496
1940400,0.247906533,0.19552
1944000,0.247793862,0.19509
1947600,0.236081554,0.18598
1951200,0.234317139,0.18418
1954800,0.242622392,0.18971
1958400,0.249994165,0.19368
1962000,0.27659106,0.21462
1965600,0.306344052,0.23921
1969200,0.312168778,0.24393
1972800,0.317453007,0.24873
1976400,0.315094014,0.24703
1980000,0.285167379,0.22253
1983600,0.262717764,0.204
1987200,0.249330367,0.19003
1990800,0.239315529,0.1797
1994400,0.239362964,0.17866
1998000,0.238312406,0.17706
2001600,0.238126427,0.17722
2005200,0.251926464,0.1897
2008800,0.28774615,0.22452
2012400,0.297003232,0.23726
2016000,0.330043522,0.2432
2019600,0.329604709,0.24319
2023200,0.392515987,0.23925
2026800,0.386119003,0.23369
2030400,0.382437326,0.23091
2034000,0.381979639,0.23033
2037600,0.311445032,0.22909
2041200,0.313696784,0.23019
2044800,0.315977018,0.23145
2048400,0.326482042,0.2397
2052000,0.427607455,0.2646
2055600,0.467410032,0.29706
2059200,0.441559956,0.27471
2062800,0.412166424,0.24971
2066400,0.325749131,0.23475
2070000,0.302827049,0.21475
2073600,0.282253909,0.21982
2077200,0.275096666,0.21247
2080800,0.264917483,0.2033
2084400,0.256254508,0.19577
2088000,0.259687886,0.19837
2091600,0.278465963,0.21455
2095200,0.28565006,0.22448
2098800,0.284853183,0.22804
2102400,0.321061114,0.23613
2106000,0.318774185,0.23483
2109600,0.377416203,0.22724
2113200,0.371585107,0.22256
2116800,0.367406779,0.21923
2120400,0.363672661,0.21626
2124000,0.29480926,0.21608
2127600,0.300039693,0.21966
2131200,0.308599751,0.22574
2134800,0.315642838,0.23079
2138400,0.396129561,0.23883
2142000,0.408496469,0.2483
2145600,0.418712967,0.25615
2149200,0.40199527,0.24176
2152800,0.319158823,0.22963
2156400,0.301864182,0.21415
2160000,0.312524653,0.24444
2163600,0.302143708,0.23454
2167200,0.299759911,0.2314
2170800,0.295516466,0.22753
2174400,0.292185884,0.22457
2178000,0.300697161,0.23271
2181600,0.29578367,0.23285
2185200,0.297924658,0.2383
2188800,0.329431319,0.2437
2192400,0.328729172,0.2437
2196000,0.391851415,0.23939
2199600,0.389781669,0.23754
2203200,0.386451535,0.23442
2206800,0.384906797,0.23289
2210400,0.311401503,0.2292
2214000,0.311960177,0.2289
2217600,0.318945306,0.23391
2221200,0.323810528,0.23765
2224800,0.401802623,0.2437
2228400,0.406787585,0.24849
2232000,0.409002484,0.24973
2235600,0.402777307,0.24372
2239200,0.324649655,0.23565
2242800,0.314890959,0.226
2246400,0.304139927,0.23797
2250000,0.296800062,0.22945
2253600,0.2973349,0.22856
2257200,0.288955916,0.22099
2260800,0.286260115,0.21857
2264400,0.285569955,0.21959
2268000,0.285070597,0.22323
2271600,0.296333382,0.2368
2275200,0.336125764,0.24857
2278800,0.335590565,0.24854
2282400,0.390560295,0.23792
2286000,0.380985877,0.22963
2289600,0.381718097,0.23023
2293200,0.382651015,0.23073
2296800,0.308386015,0.22633
2300400,0.307501946,0.22473
2304000,0.314136535,0.22924
2307600,0.32412588,0.23684
2311200,0.402602883,0.24384
2314800,0.408727432,0.24877
2318400,0.408350036,0.24811
2322000,0.396247127,0.23679
2325600,0.301313626,0.21548
2329200,0.311084214,0.22195
2332800,0.296544109,0.23186
2336400,0.284789339,0.21973
2340000,0.272596744,0.20883
2343600,0.261300151,0.19923
2347200,0.24980535,0.18973
2350800,0.265978801,0.20423
2354400,0.28491851,0.22353
2358000,0.302656211,0.24304
2361600,0.33803039,0.25065
2365200,0.331888892,0.24587
2368800,0.381399715,0.23009
2372400,0.371017307,0.22126
2376000,0.366516615,0.21719
2379600,0.360295849,0.21161
2383200,0.269755685,0.19334
2386800,0.282438104,0.20311
2390400,0.297230094,0.21468
2394000,0.325165623,0.23719
2397600,0.409480347,0.24901
2401200,0.417289192,0.2552
2404800,0.410914659,0.24978
2408400,0.398318748,0.2387
2412000,0.317932703,0.22878
2415600,0.30571225,0.21768
2419200,0.294961529,0.22779
2422800,0.284753739,0.21625
2426400,0.265758192,0.19919
2430000,0.274172793,0.20457
2433600,0.271470246,0.20175
2437200,0.264708063,0.19662
2440800,0.276130384,0.20777
2444400,0.293854816,0.22419
2448000,0.307429625,0.23847
2451600,0.299953453,0.23553
2455200,0.296645271,0.23567
2458800,0.27801498,0.22053
2462400,0.274016515,0.21707
2466000,0.267763321,0.21181
2469600,0.262151421,0.20661
2473200,0.232931606,0.1817
2476800,0.236314057,0.18198
2480400,0.284665409,0.22126
2484000,0.314929233,0.24673
2487600,0.334113211,0.26276
2491200,0.330176374,0.25967
2494800,0.330975618,0.25967
2498400,0.32008506,0.25046
2502000,0.314673618,0.24489
2505600,0.304969916,0.23435
2509200,0.291378946,0.22031
2512800,0.288542336,0.21573
2516400,0.280400116,0.20735
2520000,0.280145125,0.20622
2523600,0.286323118,0.21107
2527200,0.287691194,0.21372
2530800,0.295988457,0.22261
2534400,0.288334878,0.21773
2538000,0.295763672,0.22871
2541600,0.285693602,0.22312
2545200,0.292215503,0.2307
2548800,0.297320547,0.23452
2552400,0.281041097,0.22154
2556000,0.272232588,0.21373
2559600,0.268209817,0.20874
2563200,0.284726389,0.21972
2566800,0.295628744,0.22871
2570400,0.333079434,0.26114
2574000,0.335258036,0.26307
2577600,0.341681349,0.26827
2581200,0.338232312,0.26568
2584800,0.327687129,0.25716
2588400,0.320603943,0.25055
2592000,0.314528487,0.24234
2595600,0.294050313,0.22173
2599200,0.261566288,0.19316
2602800,0.246408894,0.17986
2606400,0.231936959,0.16806
2610000,0.23097437,0.16772
2613600,0.254821885,0.19282
2617200,0.302498032,0.23972
2620800,0.340359739,0.25097
2624400,0.340336069,0.25165
2628000,0.403579507,0.2478
2631600,0.397531213,0.24285
2635200,0.391022015,0.23732
2638800,0.372607561,0.22115
2642400,0.286572848,0.20677
2646000,0.271973557,0.19351
2649600,0.275011802,0.19482
2653200,0.328616878,0.24035
2656800,0.414349483,0.2535
2660400,0.421933161,0.25966
2664000,0.414108851,0.25192
2667600,0.400922724,0.23973
2671200,0.307801201,0.21843
2674800,0.289902509,0.20175
2678400,0.269745414,0.20787
2682000,0.254724875,0.19168
2685600,0.256647576,0.19137
2689200,0.250770602,0.18562
2692800,0.231663954,0.16969
2696400,0.24466467,0.18052
2700000,0.253187655,0.19167
2703600,0.288089832,0.22672
2707200,0.339602925,0.24972
2710800,0.319941417,0.23291
2714400,0.346456569,0.19656
2718000,0.340408349,0.19138
2721600,0.340705707,0.19082
2725200,0.338412653,0.18974
2728800,0.269802085,0.19081
2732400,0.247658537,0.17161
2736000,0.27302356,0.19068
2739600,0.302827826,0.2165
2743200,0.409550497,0.24469
2746800,0.414816796,0.25266
2750400,0.411131988,0.25155
2754000,0.381097037,0.22576
2757600,0.285402156,0.20669
2761200,0.282162875,0.20177
2764800,0.237574687,0.18426
2768400,0.233595232,0.17835
2772000,0.224986276,0.16982
2775600,0.22338216,0.16788
2779200,0.225262413,0.1694
2782800,0.233367363,0.17482
2786400,0.236943402,0.18178
2790000,0.278959151,0.22044
2793600,0.30659218,0.22322
2797200,0.30895528,0.22474
2800800,0.35555133,0.20698
2804400,0.339256183,0.19363
2808000,0.342913526,0.19598
2811600,0.340582062,0.19468
2815200,0.269228579,0.19362
2818800,0.269030253,0.19277
2822400,0.281290522,0.20121
2826000,0.325658733,0.23766
2829600,0.433007166,0.2665
2833200,0.431416052,0.26746
2836800,0.432364499,0.26966
2840400,0.430697549,0.26757
2844000,0.323072016,0.23951
2847600,0.295088595,0.21439
2851200,0.275227257,0.2148
2854800,0.246216251,0.18884
2858400,0.239798142,0.18208
2862000,0.235371744,0.17796
2865600,0.228842075,0.1729
2869200,0.237418746,0.18118
2872800,0.248138549,0.19293
2876400,0.290876722,0.23247
2880000,0.331217819,0.24572
2883600,0.314081226,0.23155
2887200,0.36061978,0.21298
2890800,0.355722155,0.20872
2894400,0.344734205,0.1988
2898000,0.335916441,0.19237
2901600,0.262863551,0.18964
2905200,0.26407285,0.18966
2908800,0.278170111,0.19972
2912400,0.308593245,0.22394
2916000,0.397461167,0.23744
2919600,0.403972929,0.2454
2923200,0.395704601,0.23972
2926800,0.378425573,0.22478
2930400,0.281100705,0.2046
2934000,0.271054699,0.19446
2937600,0.252394902,0.1968
2941200,0.236604435,0.18123
2944800,0.236553705,0.17906
2948400,0.222439209,0.16718
2952000,0.22169285,0.16631
2955600,0.221058114,0.16716
2959200,0.233219245,0.17981
2962800,0.274649201,0.21704
2966400,0.31112025,0.22759
2970000,0.311282239,0.22759
2973600,0.370699367,0.22044
2977200,0.345699959,0.19975
2980800,0.334523154,0.18972
2984400,0.321516622,0.17957
2988000,0.2514822,0.17967
2991600,0.245802035,0.17426
2995200,0.253321196,0.17927
2998800,0.274521846,0.19603
3002400,0.375281053,0.21835
3006000,0.391250257,0.23306
3009600,0.383666632,0.22735
3013200,0.379097687,0.22324
3016800,0.282665685,0.20438
3020400,0.26327249,0.18721
3024000,0.279066769,0.21691
3027600,0.280659517,0.2142
3031200,0.253173305,0.18992
3034800,0.253938031,0.18882
3038400,0.245548567,0.1816
3042000,0.244773241,0.18102
3045600,0.253279809,0.18975
3049200,0.252741095,0.19065
3052800,0.276091645,0.21359
3056400,0.26552935,0.20973
3060000,0.270480974,0.21615
3063600,0.239233033,0.18967
3067200,0.240486418,0.18987
3070800,0.238541505,0.18851
3074400,0.222215237,0.17439
3078000,0.219174531,0.1701
3081600,0.226272819,0.17349
3085200,0.231898807,0.17778
3088800,0.285786445,0.22268
3092400,0.288499719,0.22617
3096000,0.285670991,0.22472
3099600,0.283057974,0.22272
3103200,0.266835808,0.20968
3106800,0.245155824,0.18943
3110400,0.247746606,0.18965
3114000,0.239110689,0.17879
3117600,0.239455305,0.17756
3121200,0.240154784,0.17607
3124800,0.238364456,0.17343
3128400,0.244127584,0.17761
3132000,0.243880314,0.17903
3135600,0.241683922,0.17994
3139200,0.238322812,0.17968
3142800,0.231543304,0.17947
3146400,0.227874407,0.17869
3150000,0.227628082,0.17731
3153600,0.231434863,0.17961
3157200,0.229723286,0.17867
3160800,0.229963858,0.17852
3164400,0.224745652,0.17231
3168000,0.228947441,0.1719
3171600,0.23755074,0.17897
3175200,0.290828492,0.22513
3178800,0.30513866,0.23961
3182400,0.311566201,0.24605
3186000,0.297528495,0.23459
3189600,0.286361668,0.22565
3193200,0.246005981,0.18972
3196800,0.246429329,0.18922
3200400,0.237533986,0.17914
3204000,0.236083563,0.17579
3207600,0.236288693,0.17493
3211200,0.225293993,0.16571
3214800,0.239669961,0.17573
3218400,0.266175763,0.20472
3222000,0.300524032,0.23875
3225600,0.341751629,0.2534
3229200,0.334514178,0.24667
3232800,0.386314206,0.23196
3236400,0.363562573,0.21242
3240000,0.350084218,0.20073
3243600,0.347570161,0.19918
3247200,0.266180135,0.18985
3250800,0.262583097,0.18569
3254400,0.268888484,0.18983
3258000,0.288467793,0.20608
3261600,0.396157482,0.23554
3265200,0.398943832,0.23914
3268800,0.393712445,0.23619
3272400,0.384229361,0.22761
3276000,0.277515066,0.20102
3279600,0.267456863,0.18927
3283200,0.237246874,0.18372
3286800,0.235563167,0.17961
3290400,0.231527688,0.17443
3294000,0.22796912,0.17077
3297600,0.238582769,0.17968
3301200,0.242661274,0.18328
3304800,0.247818303,0.19046
3308400,0.302377794,0.23976
3312000,0.33918012,0.24972
3315600,0.319686329,0.23329
3319200,0.362250696,0.21118
3322800,0.336310541,0.18982
3326400,0.332075305,0.1855
3330000,0.327300348,0.18216
3333600,0.2535936,0.17908
3337200,0.253551785,0.17828
3340800,0.261749182,0.18377
3344400,0.295074857,0.21115
3348000,0.402588409,0.23965
3351600,0.410034038,0.24919
3355200,0.396549403,0.23968
3358800,0.390907825,0.23469
3362400,0.290462406,0.21242
3366000,0.278077715,0.20029
3369600,0.250088419,0.19472
3373200,0.244139662,0.1871
3376800,0.244039189,0.18466
3380400,0.242979075,0.18314
3384000,0.24174684,0.18224
3387600,0.240886773,0.18237
3391200,0.258557007,0.19995
3394800,0.298308635,0.23755
3398400,0.33622439,0.24835
3402000,0.321138648,0.23543
3405600,0.37142001,0.22017
3409200,0.350728538,0.20268
3412800,0.338923676,0.19217
3416400,0.332784659,0.18772
3420000,0.257403209,0.18315
3423600,0.263673629,0.18777
