0,35943
900,35954
1800,36001
2700,35285
3600,34591
4500,36684
5400,35524
6300,35318
7200,35023
8100,35938
9000,35516
9900,35120
10800,34750
11700,35383
12600,36147
13500,35044
14400,34486
15300,35661
16200,35803
17100,35877
18000,36603
18900,37467
19800,36376
20700,36370
21600,36172
22500,37070
23400,36491
24300,36167
25200,36125
26100,36778
27000,37258
27900,34269
28800,34401
29700,36513
30600,36455
31500,33901
32400,34624
33300,36126
34200,38001
35100,37262
36000,39031
36900,37567
37800,37761
38700,33664
39600,33346
40500,33886
41400,33879
42300,33480
43200,32700
44100,33278
45000,36267
45900,37704
46800,37699
47700,38615
48600,38927
49500,37367
50400,32467
51300,32225
52200,31541
53100,32053
54000,33304
54900,33325
55800,32193
56700,31905
57600,35083
58500,30381
59400,30600
60300,30640
61200,31155
62100,32360
63000,33551
63900,31916
64800,31656
65700,33795
66600,32796
67500,32448
68400,32731
69300,33812
70200,34078
71100,33213
72000,33161
72900,34381
73800,36388
74700,34560
75600,33852
76500,35612
77400,34858
78300,34014
79200,34174
80100,34806
81000,35219
81900,34063
82800,33426
83700,33935
84600,34194
85500,32861
86400,33227
87300,34440
88200,34610
89100,34656
90000,33318
90900,33976
91800,34473
92700,34549
93600,32925
94500,34020
95400,34307
96300,33913
97200,33213
98100,34313
99000,34142
99900,34432
100800,33731
101700,34559
102600,34754
103500,34576
104400,33854
105300,34993
106200,34863
107100,34924
108000,33865
108900,36251
109800,35580
110700,34808
111600,33940
112500,35160
113400,35022
114300,32868
115200,33837
116100,35848
117000,33285
117900,33199
118800,34001
119700,33732
120600,33873
121500,33459
122400,38725
123300,37254
124200,36526
125100,36848
126000,36983
126900,35790
127800,31521
128700,31820
129600,31467
130500,31591
131400,31705
132300,31698
133200,33184
134100,34067
135000,33204
135900,32549
136800,31118
137700,30546
138600,31254
139500,31430
140400,31570
141300,31194
142200,31418
143100,30541
144000,30545
144900,31365
145800,30362
146700,30355
147600,31142
148500,32138
149400,31866
150300,32128
151200,31727
152100,35011
153000,36213
153900,38735
154800,40094
155700,39080
156600,36435
157500,34172
158400,33813
159300,34550
160200,34843
161100,35728
162000,33592
162900,34250
163800,34498
164700,33788
165600,33095
166500,34076
167400,33272
168300,33636
169200,33819
170100,34487
171000,33771
171900,32648
172800,33147
173700,34250
174600,34502
175500,33782
176400,33109
177300,34989
178200,36008
179100,35036
180000,33870
180900,35417
181800,35332
182700,35014
183600,34733
184500,35774
185400,35746
186300,36068
187200,34986
188100,36191
189000,37278
189900,38199
190800,37321
191700,38675
192600,39044
193500,38206
194400,38560
195300,40593
196200,40924
197100,39349
198000,39668
198900,42701
199800,50093
200700,89696
201600,65565
202500,60820
203400,59103
204300,55297
205200,57073
206100,59463
207000,54659
207900,56315
208800,59373
209700,67975
210600,63528
211500,54920
212400,54893
213300,52906
214200,64334
215100,62091
216000,54957
216900,55846
217800,55989
218700,48086
219600,44216
220500,42275
221400,43159
222300,41196
223200,38317
224100,43534
225000,36498
225900,36216
226800,35839
227700,36005
228600,35265
229500,33706
230400,35576
231300,34606
232200,34522
233100,33194
234000,34886
234900,36285
235800,36116
236700,35764
237600,33492
238500,34187
239400,34518
240300,35207
241200,36300
242100,36559
243000,36016
243900,34509
244800,34805
245700,35392
246600,35998
247500,36156
248400,37860
249300,37787
250200,36351
251100,35539
252000,35702
252900,35611
253800,35172
254700,35869
255600,35047
256500,36201
257400,36751
258300,34148
259200,34540
260100,35557
261000,35986
261900,34949
262800,34384
263700,36266
264600,37538
265500,38155
266400,37622
267300,38203
268200,37694
269100,35983
270000,36727
270900,37898
271800,38328
272700,37614
273600,37480
274500,39823
275400,39357
276300,39762
277200,39443
278100,45841
279000,46693
279900,45616
280800,46877
281700,46945
282600,49480
283500,43404
284400,45134
285300,45938
286200,45310
287100,44809
288000,48484
288900,52226
289800,50983
290700,47614
291600,49950
292500,50877
293400,52456
294300,57006
295200,61908
296100,60420
297000,59851
297900,59005
298800,58090
299700,56000
300600,56837
301500,59242
302400,54767
303300,52410
304200,55254
305100,55654
306000,53334
306900,50373
307800,50235
308700,48424
309600,42718
310500,38756
311400,38361
312300,37614
313200,36269
314100,36597
315000,34750
315900,34286
316800,34102
317700,33357
318600,33318
319500,33459
320400,34369
321300,36820
322200,36496
323100,50203
324000,35803
324900,37012
325800,36314
326700,35539
327600,36802
328500,36284
329400,36080
330300,35571
331200,35012
332100,34966
333000,35345
333900,35913
334800,36579
335700,38091
336600,34915
337500,35101
338400,35253
339300,35247
340200,34462
341100,35235
342000,35017
342900,36233
343800,35855
344700,33809
345600,34439
346500,36155
347400,35921
348300,35012
349200,34735
350100,36433
351000,36998
351900,37254
352800,37834
353700,38829
354600,39238
355500,40003
356400,42794
357300,45606
358200,46181
359100,43873
360000,44138
360900,43708
361800,39845
362700,40588
363600,42524
364500,43164
365400,43055
366300,42386
367200,42952
368100,46328
369000,45628
369900,44168
370800,44567
371700,45684
372600,46817
373500,45147
374400,48100
375300,50429
376200,49669
377100,47909
378000,49310
378900,50517
379800,49730
380700,48777
381600,50536
382500,53230
383400,52739
384300,49726
385200,56914
386100,58831
387000,60185
387900,51189
388800,50866
389700,54461
390600,52995
391500,52683
392400,46914
393300,43874
394200,48898
395100,53787
396000,49219
396900,50317
397800,50154
398700,48630
399600,48317
400500,47463
401400,47415
402300,47440
403200,47224
404100,46848
405000,43700
405900,44095
406800,44953
407700,46106
408600,46172
409500,46167
410400,44476
411300,45810
412200,45238
413100,45472
414000,45243
414900,46505
415800,45165
416700,44483
417600,44498
418500,45439
419400,44849
420300,46005
421200,44135
422100,44726
423000,45230
423900,44825
424800,45338
425700,46379
426600,46526
427500,46711
428400,45602
429300,47834
430200,46723
431100,45796
432000,46539
432900,50874
433800,52270
434700,51837
435600,50156
